Date,Close,High,Low,Open,Volume,headline,Polarity,Subjectivity,Sentiment,Close_Change
2024-05-01,1606.4300537109375,1608.3399658203125,1595.75,1596.4000244140625,136029500,,0.0,0.0,Neutral,0.009165549429528408
2024-02-26,1598.75,1617.3599853515625,1577.3299560546875,1608.280029296875,144740400,,0.0,0.0,Neutral,-0.004780820486516735
2023-10-10,1585.56005859375,1605.260009765625,1585.56005859375,1601.52001953125,133790000,,0.0,0.0,Neutral,-0.008250158815480857
2024-06-19,1573.47998046875,1599.530029296875,1572.1099853515625,1583.3199462890625,94192100,,0.0,0.0,Neutral,-0.007618808293968993
2022-01-18,1596.3299560546875,1599.5899658203125,1563.010009765625,1563.010009765625,181775800,,0.0,0.0,Neutral,0.014521936007810154
2024-09-15,1589.449951171875,1609.02001953125,1580.3900146484375,1607.3499755859375,136294000,,0.0,0.0,Neutral,-0.004309888977975684
2024-12-26,1595.9300537109375,1601.81005859375,1587.8599853515625,1588.4200439453125,147303200,,0.0,0.0,Neutral,0.004076946577830087
2024-10-17,1586.97998046875,1599.5699462890625,1586.27001953125,1594.050048828125,118174700,,0.0,0.0,Neutral,-0.005608061093514971
2024-05-31,1606.4200439453125,1607.800048828125,1585.449951171875,1586.969970703125,104270000,,0.0,0.0,Neutral,0.012249721934627367
2024-08-06,1589.6099853515625,1605.2099609375,1585.1099853515625,1603.300048828125,117983500,,0.0,0.0,Neutral,-0.010464298336607558
2024-09-29,1591.47998046875,1595.0,1585.239990234375,1594.6800537109375,89988600,,0.0,0.0,Neutral,0.001176386116355399
2024-10-20,1609.93994140625,1609.93994140625,1593.239990234375,1594.6400146484375,138510800,,0.0,0.0,Neutral,0.01159924168952653
2024-07-03,1611.4200439453125,1618.010009765625,1589.97998046875,1610.1300048828125,112190000,,0.0,0.0,Neutral,0.0009193526422914822
2024-09-29,1603.75,1614.3499755859375,1584.949951171875,1614.02001953125,126475200,,0.0,0.0,Neutral,-0.004759804232379761
2024-07-13,1572.6099853515625,1599.3399658203125,1570.1800537109375,1595.010009765625,148578200,,0.0,0.0,Neutral,-0.01941700056021045
2024-10-08,1575.93994140625,1580.8699951171875,1549.6199951171875,1578.239990234375,142530200,,0.0,0.0,Neutral,0.0021174710104254757
2024-10-03,1568.1300048828125,1579.9100341796875,1566.8699951171875,1578.8199462890625,115800000,,0.0,0.0,Neutral,-0.00495573233359925
2024-10-16,1588.5699462890625,1588.5699462890625,1575.4000244140625,1577.469970703125,88750000,,0.0,0.0,Neutral,0.013034596202230908
2024-12-29,1578.1400146484375,1591.0799560546875,1578.1400146484375,1590.5400390625,78209400,,0.0,0.0,Neutral,-0.006565610576348635
2024-10-08,1571.6600341796875,1579.2900390625,1558.0699462890625,1579.2900390625,65970000,,0.0,0.0,Neutral,-0.004106087171355077
2024-07-11,1564.739990234375,1581.9300537109375,1564.739990234375,1580.1700439453125,80677300,What is the interest rate offered by JCL? - JCL Malaysia,0.0,0.0,Neutral,-0.004403015788922993
2022-08-24,1556.6400146484375,1564.3800048828125,1539.6099853515625,1558.8199462890625,147372000,,0.0,0.0,Neutral,-0.005176563286226399
2022-05-25,1576.4200439453125,1576.4200439453125,1561.1700439453125,1564.1300048828125,103047400,,0.0,0.0,Neutral,0.012706874492971476
2020-05-03,1564.5899658203125,1579.6300048828125,1561.1800537109375,1578.7900390625,113661000,,0.0,0.0,Neutral,-0.007504394637988021
2020-12-13,1560.739990234375,1567.550048828125,1543.0400390625,1561.93994140625,102190000,,0.0,0.0,Neutral,-0.002460693005863046
2022-05-11,1577.8499755859375,1577.8499755859375,1557.25,1559.6400146484375,122344500,,0.0,0.0,Neutral,0.01096273912286505
2020-12-16,1575.3800048828125,1584.3599853515625,1570.699951171875,1576.3800048828125,108285500,,0.0,0.0,Neutral,-0.0015654027577670648
2021-07-13,1577.1199951171875,1579.010009765625,1568.97998046875,1574.7900390625,194313500,,0.0,0.0,Neutral,0.0011044892210019253
2024-02-07,1568.5799560546875,1581.27001953125,1567.0999755859375,1578.550048828125,119426200,,0.0,0.0,Neutral,-0.0054149583347749
2022-05-05,1554.9599609375,1569.5799560546875,1552.9200439453125,1563.3499755859375,125072300,,0.0,0.0,Neutral,-0.008683009791508933
2023-12-05,1549.5799560546875,1558.949951171875,1538.260009765625,1554.75,129083600,,0.0,0.0,Neutral,-0.003459899301567093
2020-12-21,1554.780029296875,1554.780029296875,1544.1199951171875,1548.2099609375,132430100,,0.0,0.0,Neutral,0.0033557953701384147
2024-06-30,1525.2099609375,1558.2900390625,1525.2099609375,1555.050048828125,265628700,,0.0,0.0,Neutral,-0.01901881153744145
2023-02-16,1521.4300537109375,1541.989990234375,1520.199951171875,1541.550048828125,215671500,,0.0,0.0,Neutral,-0.0024782864807931793
2020-05-04,1537.5400390625,1537.5400390625,1523.68994140625,1525.1199951171875,146423000,,0.0,0.0,Neutral,0.010588712450019244
2024-05-27,1515.4000244140625,1544.1800537109375,1507.5799560546875,1540.6400146484375,227392200,,0.0,0.0,Neutral,-0.014399634536956252
2021-02-22,1515.8599853515625,1519.280029296875,1498.719970703125,1504.6199951171875,123115500,,0.0,0.0,Neutral,0.00030352443585179856
2021-08-10,1516.3800048828125,1520.8900146484375,1507.5699462890625,1514.6300048828125,94876900,,0.0,0.0,Neutral,0.000343052482600692
2024-05-07,1519.3199462890625,1519.3199462890625,1494.18994140625,1518.5,177379900,,0.0,0.0,Neutral,0.0019387893514708487
2024-01-26,1496.719970703125,1505.739990234375,1490.530029296875,1505.739990234375,233845100,,0.0,0.0,Neutral,-0.014875060148547337
2023-10-18,1490.1199951171875,1504.030029296875,1474.22998046875,1502.219970703125,280828000,,0.0,0.0,Neutral,-0.004409626192691918
2022-04-25,1504.8499755859375,1505.8900146484375,1477.469970703125,1486.22998046875,323100600,Effective Liquidity (Cash Flow) Management - Forster Consulting & Partners,0.6,0.8,Positive,0.009885096849258534
2021-07-14,1511.3599853515625,1515.6600341796875,1506.4100341796875,1513.4300537109375,247327400,,0.0,0.0,Neutral,0.004326019119009095
2024-05-02,1531.280029296875,1532.0400390625,1503.18994140625,1510.3599853515625,182127100,,0.0,0.0,Neutral,0.013180211292069366
2024-03-06,1513.0699462890625,1541.1400146484375,1508.010009765625,1541.1400146484375,314591800,,0.0,0.0,Neutral,-0.011892065892202708
2024-03-28,1506.6300048828125,1524.0699462890625,1503.4300537109375,1511.780029296875,284135400,,0.0,0.0,Neutral,-0.004256208658459215
2023-03-04,1499.4300537109375,1511.77001953125,1496.969970703125,1510.4200439453125,156236400,Laman Web Rasmi Jabatan Meteorologi Malaysia - met.gov.my,0.0,0.0,Neutral,-0.004778844937735727
2024-03-17,1505.780029296875,1511.9000244140625,1494.9300537109375,1495.280029296875,135822100,,0.0,0.0,Neutral,0.00423492617759802
2021-02-23,1496.47998046875,1509.1500244140625,1491.1700439453125,1507.2900390625,145529900,,0.0,0.0,Neutral,-0.006176233345628668
2023-08-21,1500.800048828125,1506.5999755859375,1492.97998046875,1494.719970703125,209154000,,0.0,0.0,Neutral,0.00288682001480689
2023-04-10,1509.1400146484375,1516.0,1505.050048828125,1507.949951171875,161816600,,0.0,0.0,Neutral,0.005557013292226687
2024-10-03,1511.6600341796875,1519.050048828125,1507.3499755859375,1510.260009765625,126847900,,0.0,0.0,Neutral,0.0016698381242228333
2023-07-14,1503.9000244140625,1517.3299560546875,1503.9000244140625,1512.75,171248200,,0.0,0.0,Neutral,-0.005133435819010712
2022-12-12,1504.8199462890625,1512.949951171875,1497.780029296875,1505.77001953125,110856400,,0.0,0.0,Neutral,0.0006116908438500435
2024-07-01,1496.77001953125,1503.8599853515625,1491.1300048828125,1501.5799560546875,84881100,,0.0,0.0,Neutral,-0.005349428533070633
2024-06-05,1500.300048828125,1501.8499755859375,1489.6600341796875,1494.8399658203125,122647500,,0.0,0.0,Neutral,0.002358431322656118
2022-10-01,1512.4300537109375,1513.3699951171875,1498.81005859375,1501.0799560546875,147917700,,0.0,0.0,Neutral,0.008085052648159952
2024-06-19,1509.469970703125,1522.3199462890625,1508.1800537109375,1515.699951171875,114933600,,0.0,0.0,Neutral,-0.001957170184862189
2022-08-04,1489.56005859375,1510.3499755859375,1489.56005859375,1509.239990234375,136587800,,0.0,0.0,Neutral,-0.013190002117167476
2021-01-22,1519.4300537109375,1519.4300537109375,1495.280029296875,1495.52001953125,89887800,The MAE app lets you bank seamlessly and manage all your lifestyle needs. - Maybank2u,0.1,0.1,Positive,0.020052897461138253
2023-11-04,1530.3499755859375,1532.530029296875,1512.739990234375,1516.93994140625,87613900,,0.0,0.0,Neutral,0.0071868539445629764
2023-04-11,1518.4300537109375,1526.02001953125,1512.739990234375,1525.9200439453125,111076300,,0.0,0.0,Neutral,-0.007789016934140247
2022-07-14,1525.199951171875,1527.0400390625,1512.4599609375,1514.1800537109375,134541300,,0.0,0.0,Neutral,0.004458484896549875
2022-08-30,1523.25,1524.22998046875,1516.0999755859375,1523.5699462890625,217994300,,0.0,0.0,Neutral,-0.0012784888764104663
2021-05-21,1513.949951171875,1524.030029296875,1512.9599609375,1521.43994140625,134270100,,0.0,0.0,Neutral,-0.006105398869604484
2023-11-02,1503.8399658203125,1520.31005859375,1503.8399658203125,1519.3299560546875,152911800,"Survey shows Malaysians blame politics, not pandemic, for economic woes - NST Online",0.2,0.2,Positive,-0.006677886110922571
2024-03-06,1518.1099853515625,1521.9100341796875,1505.9200439453125,1507.2099609375,132510200,,0.0,0.0,Neutral,0.009489054590636536
2022-10-20,1510.969970703125,1520.969970703125,1510.68994140625,1518.5,130512500,,0.0,0.0,Neutral,-0.004703226193973009
2023-09-08,1492.4000244140625,1513.199951171875,1492.18994140625,1512.0400390625,183844000,,0.0,0.0,Neutral,-0.012290082959372839
2020-03-14,1498.800048828125,1500.050048828125,1485.77001953125,1492.949951171875,163496000,,0.0,0.0,Neutral,0.004288410821070121
2022-03-17,1494.6400146484375,1502.6700439453125,1489.8299560546875,1499.760009765625,130007200,,0.0,0.0,Neutral,-0.0027755764906334246
2022-10-20,1494.6099853515625,1497.5400390625,1482.1500244140625,1495.56005859375,102464600,,0.0,0.0,Neutral,-2.0091324051785264e-05
2023-08-21,1500.3499755859375,1504.550048828125,1489.97998046875,1492.1099853515625,140621900,,0.0,0.0,Neutral,0.0038404602475774485
2023-12-02,1495.199951171875,1505.6400146484375,1492.1099853515625,1505.47998046875,105403500,,0.0,0.0,Neutral,-0.003432548737204666
2024-10-23,1466.8900146484375,1494.8699951171875,1461.050048828125,1494.31005859375,165737400,,0.0,0.0,Neutral,-0.018933880048116247
2021-01-22,1466.4599609375,1468.0899658203125,1452.1300048828125,1465.469970703125,114250300,,0.0,0.0,Neutral,-0.00029317379397431065
2024-05-03,1461.449951171875,1470.68994140625,1460.5999755859375,1469.1099853515625,92265300,2x Guinness World Records Holder - ESCAPE Penang | 2x Guinness World Records Holder - ESCAPE Penang,0.0,0.0,Neutral,-0.0034163972417099453
2019-02-05,1464.6099853515625,1473.530029296875,1462.3699951171875,1464.489990234375,88912900,,0.0,0.0,Neutral,0.002162259595105187
2022-02-09,1501.489990234375,1501.489990234375,1467.8399658203125,1468.8599853515625,128922500,,0.0,0.0,Neutral,0.025180768430962175
2024-03-15,1519.6400146484375,1519.6400146484375,1497.3199462890625,1500.800048828125,139420600,,0.0,0.0,Neutral,0.012088008932533256
2024-04-10,1524.3199462890625,1533.050048828125,1513.2099609375,1521.6300048828125,109245000,,0.0,0.0,Neutral,0.0030796317519368177
2021-02-18,1575.0699462890625,1575.0699462890625,1516.5400390625,1521.949951171875,592756400,,0.0,0.0,Neutral,0.03329353533918544
2020-12-18,1570.0799560546875,1572.68994140625,1550.43994140625,1572.68994140625,242168200,,0.0,0.0,Neutral,-0.0031681070711377934
2022-11-22,1590.780029296875,1592.280029296875,1558.7099609375,1565.989990234375,283572200,,0.0,0.0,Neutral,0.013184088595209476
2023-09-27,1589.68994140625,1592.18994140625,1572.0,1588.3800048828125,178410200,,0.0,0.0,Neutral,-0.0006852536935020304
2023-11-24,1599.6600341796875,1602.22998046875,1587.06005859375,1593.3499755859375,328920300,,0.0,0.0,Neutral,0.006271721619259818
2021-09-14,1610.1500244140625,1613.3399658203125,1593.02001953125,1599.6199951171875,467715300,,0.0,0.0,Neutral,0.0065576372543145744
2023-09-07,1604.75,1611.5799560546875,1595.0899658203125,1611.0799560546875,237706200,Template for for the Jurnal Teknologi - Universiti Teknologi Malaysia,0.0,0.0,Neutral,-0.003353739919997545
2022-10-11,1583.6800537109375,1596.550048828125,1583.6800537109375,1595.7900390625,174677700,,0.0,0.0,Neutral,-0.013129737522394436
2021-03-10,1593.75,1599.489990234375,1579.489990234375,1584.989990234375,192318500,,0.0,0.0,Neutral,0.006358573668630907
2023-03-31,1597.47998046875,1600.5799560546875,1592.7099609375,1593.260009765625,139314000,,0.0,0.0,Neutral,0.0023403799019607874
2024-07-14,1578.3900146484375,1599.97998046875,1578.3900146484375,1588.530029296875,186434400,,0.0,0.0,Neutral,-0.011950050112497168
2024-04-23,1597.5799560546875,1600.199951171875,1582.31005859375,1582.31005859375,196393300,,0.0,0.0,Neutral,0.012157921190678822
2024-12-27,1612.1099853515625,1612.780029296875,1590.6500244140625,1597.68994140625,184343200,,0.0,0.0,Neutral,0.00909502478533697
2023-07-23,1607.5899658203125,1618.6800537109375,1605.6800537109375,1615.199951171875,204625000,,0.0,0.0,Neutral,-0.0028037910392721965
2021-12-07,1562.7099609375,1614.77001953125,1562.7099609375,1606.77001953125,415540700,,0.0,0.0,Neutral,-0.02791756967698622
2023-12-23,1602.260009765625,1604.5699462890625,1580.1700439453125,1580.1700439453125,218992400,,0.0,0.0,Neutral,0.025308630402789634
2021-09-14,1598.719970703125,1605.5999755859375,1592.9300537109375,1604.489990234375,221580800,,0.0,0.0,Neutral,-0.002209403617966954
2023-03-07,1628.260009765625,1628.260009765625,1599.3599853515625,1601.1300048828125,181778200,,0.0,0.0,Neutral,0.018477306597670218
2024-03-16,1621.8499755859375,1628.8199462890625,1618.5400390625,1627.9100341796875,156357300,,0.0,0.0,Neutral,-0.003936738691144415
2024-08-06,1622.8900146484375,1627.5899658203125,1618.97998046875,1624.0699462890625,155252700,,0.0,0.0,Neutral,0.0006412671197435493
2023-03-28,1631.699951171875,1631.719970703125,1624.949951171875,1625.43994140625,202623800,,0.0,0.0,Neutral,0.005428548111034992
2024-07-17,1646.530029296875,1654.1500244140625,1638.77001953125,1640.989990234375,246630400,,0.0,0.0,Neutral,0.009088728668741552
2024-10-03,1654.3900146484375,1658.0699462890625,1647.6500244140625,1651.6700439453125,173122000,,0.0,0.0,Neutral,0.004773666566481705
2024-03-09,1684.5799560546875,1689.77001953125,1660.489990234375,1660.760009765625,295540900,,0.0,0.0,Neutral,0.018248382267143537
2023-08-30,1662.739990234375,1695.9599609375,1662.449951171875,1682.4599609375,361491200,CONTACT US - bsn.com.my | Security Tips - bsn.com.my | Security Alert - bsn.com.my | Security Tips - bsn.com.my,0.0,0.0,Neutral,-0.01296463592708419
2024-11-30,1674.02001953125,1679.0999755859375,1655.8800048828125,1661.5400390625,226532100,,0.0,0.0,Neutral,0.006784000723579764
2024-09-07,1681.4100341796875,1695.8699951171875,1679.3900146484375,1694.3299560546875,191726100,P 13 Annual Report 2018 Table A.15 Interest Rates (%) As at end-year 2012 2013 2014 2015 2016 2017 2018 Overnight interbank 3.00 - Bank Negara Malaysia | Monthly Statistical Bulletin May 2003 - Bank Negara Malaysia | Exchange Rates - Bank Negara Malaysia | Decrease in Statutory Reserve Requirement (SRR) Ratio - Bank Negara Malaysia | Instruments - Bank Negara Malaysia | Statement by Financial Markets Committee - Bank Negara Malaysia | Exchange Rates - Bank Negara Malaysia | Exchange Rates - Bank Negara Malaysia | List of Approved and Registered Intermediaries - Bank Negara Malaysia | CURRENT BANKNOTE SERIES - Bank Negara Malaysia | National Summary Data Page for Malaysia - Bank Negara Malaysia | Exchange Rates - Bank Negara Malaysia | List of Approved and Registered Intermediaries - Bank Negara Malaysia | Bank Negara Malaysia Annual Report 2012 - Bank Negara Malaysia | About Money Services Business - Bank Negara Malaysia | Notice 4 Foreign Exchange Policy Notices Page 1 of 10 NOTICE 4: PAYMENT AND RECEIPT TABLE OF CONTENTS No. Content Page 1. PART A - Bank Negara Malaysia | Overview on Malaysian Payment Systems - Bank Negara Malaysia | Legislation & Guidelines - Bank Negara Malaysia | Dynamic Hedging Programme for Institutional Investors - Bank Negara Malaysia | Bank Negara Malaysia Annual Report 2011 - Bank Negara Malaysia | Bank Negara Malaysia Annual Report 2017 - Bank Negara Malaysia | Leverage Ratio - Bank Negara Malaysia | Home - Bnm Bank Notes - Bank Negara Malaysia | List of Approved and Registered Intermediaries - Bank Negara Malaysia | About Money Services Business - Bank Negara Malaysia | National Summary Data Page for Malaysia - Bank Negara Malaysia,-0.03125,0.17291666666666666,Neutral,0.004414531822926948
2023-06-14,1674.3499755859375,1684.300048828125,1669.68994140625,1684.27001953125,149955400,,0.0,0.0,Neutral,-0.00419889167438825
2022-03-29,1652.489990234375,1678.1099853515625,1644.800048828125,1676.8399658203125,217881000,"Monetary Stability - Bank Negara Malaysia | Monetary Policy in 2009 - Bank Negara Malaysia | 1997 Bank Negara Malaysia Annual Report - Bank Negara Malaysia | 2002 Annual Report: Annex - Bank Negara Malaysia | Monetary Stability - Bank Negara Malaysia | Monetary Policy in 2009 - Bank Negara Malaysia | Monetary Policy Statement - Bank Negara Malaysia | Development of the Financial Sector - Bank Negara Malaysia | ESG, ISLAMIC FINANCE HELP SHIELD ECONOMIES DURING PANDEMIC - Cagamas Berhad | Generating Liquidity in the Housing Market by Using Sukuk in Malaysia - Cagamas Berhad | Who we are - Bank Negara Malaysia | Item 1. Submission by applicant seeking registration 2. Submission on behalf of the applicant (third party) Descript - Bank Negara Malaysia | Newly published: Guidelines on Data Management and MIS Framework for Development Financial Institutions - Bank Negara Malaysia | Legal Entity Identifier (LEI) - Bank Negara Malaysia | MALAYSIAN BANKNOTES AND COINS: PAST SERIES - Bank Negara Malaysia | Governors - Bank Negara Malaysia | Who we are - Bank Negara Malaysia | Monetary Policy in 2009 - Bank Negara Malaysia | Quarterly Bulletin 2014 - Bank Negara Malaysia | 1997 Bank Negara Malaysia Annual Report - Bank Negara Malaysia | Introduction of Bank Negara Monetary Notes-Istithmar - Bank Negara Malaysia | Monetary Policy Statement - Bank Negara Malaysia | MONETARY POLICY IN 2013 - Bank Negara Malaysia | Monetary Stability - Bank Negara Malaysia",0.014393939393939395,0.15075757575757576,Neutral,-0.013055804145075789
2024-05-01,1647.8900146484375,1657.8199462890625,1641.9200439453125,1651.8599853515625,120517100,Consolidation of the Banking Sector - Bank Negara Malaysia,0.0,0.0,Neutral,-0.002783663207112763
2022-11-07,1631.9200439453125,1647.3599853515625,1625.3900146484375,1646.800048828125,170479700,,0.0,0.0,Neutral,-0.009691162978818113
2024-09-28,1647.5,1652.5899658203125,1627.530029296875,1631.550048828125,115592000,Bank Negara Malaysia Opens Public Service Centres (BNMLINK) Nationwide - Bank Negara Malaysia,0.0,0.06666666666666667,Neutral,0.009547009433759746
2022-03-19,1641.1700439453125,1649.7099609375,1636.97998046875,1649.0799560546875,70670800,,0.0,0.0,Neutral,-0.003842158455045541
2023-08-10,1643.9000244140625,1655.9599609375,1639.9200439453125,1642.22998046875,97323000,,0.0,0.0,Neutral,0.0016634354732598666
2023-03-09,1634.989990234375,1645.760009765625,1630.8299560546875,1644.3699951171875,132040100,,0.0,0.0,Neutral,-0.0054200584265233775
2022-11-30,1644.4100341796875,1645.31005859375,1631.77001953125,1635.5999755859375,122722900,,0.0,0.0,Neutral,0.005761530040903962
2023-10-21,1627.2099609375,1644.260009765625,1627.2099609375,1644.260009765625,122930600,,0.0,0.0,Neutral,-0.010459722870012622
2024-07-12,1602.5699462890625,1629.1700439453125,1593.1199951171875,1629.010009765625,519385300,,0.0,0.0,Neutral,-0.015142492511686312
2024-10-09,1608.3499755859375,1608.3499755859375,1589.81005859375,1603.0699462890625,214185500,,0.0,0.0,Neutral,0.0036067251293832037
2023-11-15,1591.969970703125,1610.780029296875,1586.25,1610.780029296875,177008600,Establishment of Bank Negara Malaysia TELELINK 1-300-88-LINK - Bank Negara Malaysia,0.0,0.0,Neutral,-0.01018435361174741
2021-08-29,1602.949951171875,1602.949951171875,1572.6199951171875,1589.530029296875,344222000,,0.0,0.0,Neutral,0.006897102753703699
2023-03-23,1633.18994140625,1633.18994140625,1595.1199951171875,1601.949951171875,419320700,Glossary - Bank Negara Malaysia,0.0,0.0,Neutral,0.018865211738062992
2024-08-12,1617.25,1627.219970703125,1607.530029296875,1627.219970703125,312214300,,0.0,0.0,Neutral,-0.009760004640075759
2020-10-16,1612.0400390625,1621.0999755859375,1590.7099609375,1615.8399658203125,294833700,,0.0,0.0,Neutral,-0.003221493855309898
2024-02-26,1636.68994140625,1637.31005859375,1617.6800537109375,1617.6800537109375,215713300,PAYMENT SYSTEMS IN MALAYSIA - Bank Negara Malaysia,0.0,0.0,Neutral,0.015291122891764708
2024-12-16,1635.7099609375,1646.239990234375,1632.199951171875,1638.0,211876200,,0.0,0.0,Neutral,-0.0005987575556968272
2022-01-01,1627.010009765625,1637.8800048828125,1626.25,1637.27001953125,135442000,Dutch government quits over child benefits scandal - NST Online,0.0,0.0,Neutral,-0.005318761503957936
2019-05-20,1609.52001953125,1625.3499755859375,1608.6400146484375,1625.3499755859375,108538700,,0.0,0.0,Neutral,-0.010749774205073614
2021-02-23,1601.8800048828125,1618.4100341796875,1601.8800048828125,1611.06005859375,137672400,,0.0,0.0,Neutral,-0.004746765840578093
2021-09-12,1601.5400390625,1616.8399658203125,1601.5400390625,1606.550048828125,163315800,,0.0,0.0,Neutral,-0.00021222926765818162
2021-06-30,1594.800048828125,1615.219970703125,1594.31005859375,1608.4300537109375,147155800,,0.0,0.0,Neutral,-0.004208443167190712
2024-07-31,1596.739990234375,1605.699951171875,1595.02001953125,1596.06005859375,218347800,"MASB 15 Property, Plant and Equipment - Malaysian Accounting Standards Board | MASB 27 Borrowing Costs - Malaysian Accounting Standards Board",0.0,0.0,Neutral,0.0012164166960462186
2024-09-11,1576.6199951171875,1601.5400390625,1575.8800048828125,1600.5400390625,273030500,,0.0,0.0,Neutral,-0.012600670892093269
2022-05-09,1575.31005859375,1609.18994140625,1575.31005859375,1590.5899658203125,342432600,,0.0,0.0,Neutral,-0.000830851141996436
2023-10-22,1580.6199951171875,1593.0799560546875,1580.3699951171875,1585.06005859375,247946400,,0.0,0.0,Neutral,0.003370724699223615
2024-10-01,1566.4000244140625,1597.52001953125,1560.5400390625,1597.1600341796875,478916100,,0.0,0.0,Neutral,-0.008996451232461289
2021-10-09,1580.489990234375,1585.1800537109375,1571.300048828125,1575.030029296875,315294100,Portal Rasmi Kementerian Kewangan - Portal Rasmi Kementerian Kewangan,0.0,0.0,Neutral,0.008995126149581756
2021-01-15,1582.989990234375,1597.9300537109375,1582.5400390625,1584.02001953125,278473600,,0.0,0.0,Neutral,0.0015817879363027032
2023-04-07,1584.9000244140625,1586.550048828125,1576.3299560546875,1582.0999755859375,187635200,,0.0,0.0,Neutral,0.0012065990255596404
2024-01-23,1578.6300048828125,1590.469970703125,1574.68994140625,1587.699951171875,137659000,,0.0,0.0,Neutral,-0.003956097819840743
2024-06-11,1573.3299560546875,1586.06005859375,1572.77001953125,1580.43994140625,184060700,,0.0,0.0,Neutral,-0.0033573724126182425
2021-07-25,1586.1300048828125,1588.9599609375,1574.22998046875,1574.6700439453125,196502000,,0.0,0.0,Neutral,0.008135641718932662
2020-11-03,1596.8499755859375,1596.8499755859375,1586.8699951171875,1586.93994140625,165986600,,0.0,0.0,Neutral,0.006758570022711963
2020-12-13,1599.4200439453125,1602.5,1594.52001953125,1602.18994140625,69045700,,0.0,0.0,Neutral,0.0016094613762522858
2019-11-14,1608.0699462890625,1614.9200439453125,1607.0,1607.0,114171800,,0.0,0.0,Neutral,0.005408149270414997
2021-07-07,1606.1400146484375,1613.010009765625,1605.4000244140625,1612.0400390625,198115800,,0.0,0.0,Neutral,-0.0012001540387460707
2023-04-17,1595.2900390625,1609.510009765625,1593.800048828125,1609.510009765625,194961500,,0.0,0.0,Neutral,-0.006755311172738865
2021-10-15,1575.8399658203125,1599.31005859375,1575.8399658203125,1599.31005859375,192950300,Overview Investor(Group) - lottechem.my,0.0,0.0,Neutral,-0.012192186226911872
2024-03-25,1584.9300537109375,1584.9300537109375,1573.8399658203125,1580.1800537109375,186226900,,0.0,0.0,Neutral,0.005768408015907278
2020-11-01,1570.4599609375,1587.510009765625,1570.4599609375,1587.510009765625,179953300,,0.0,0.0,Neutral,-0.00912979897097499
2023-02-16,1565.050048828125,1580.6800537109375,1565.050048828125,1573.6700439453125,235770800,,0.0,0.0,Neutral,-0.0034447946741319457
,1557.550048828125,1581.550048828125,1557.550048828125,1571.010009765625,414859700,,0.0,0.0,Neutral,-0.004792179014093456
,1581.5400390625,1587.1099853515625,1565.77001953125,1566.9000244140625,349181300,,0.0,0.0,Neutral,0.015402388033966874
,1577.75,1586.22998046875,1563.56005859375,1580.969970703125,399365000,Mechanomyography and Torque during FES-Evoked Muscle Contractions to Fatigue in Individuals with Spinal Cord Injury - UM Research Repository,0.0,0.0,Neutral,-0.002396423086921451
,1567.1400146484375,1584.4599609375,1563.1800537109375,1578.699951171875,291083800,,0.0,0.0,Neutral,-0.006724756996712045
,1569.8699951171875,1583.4300537109375,1568.6700439453125,1572.030029296875,311452100,,0.0,0.0,Neutral,0.0017420143977131541
,1588.449951171875,1588.449951171875,1568.6500244140625,1576.9000244140625,321230300,,0.0,0.0,Neutral,0.011835346947503433
,1581.260009765625,1590.4599609375,1577.3900146484375,1588.8900146484375,246614300,,0.0,0.0,Neutral,-0.004526388383181756
,1600.1199951171875,1600.1199951171875,1579.739990234375,1582.6800537109375,232875700,,0.0,0.0,Neutral,0.01192718796092107
,1611.81005859375,1625.68994140625,1607.47998046875,1607.47998046875,257561700,,0.0,0.0,Neutral,0.007305741764514595
,1624.780029296875,1625.219970703125,1612.2900390625,1615.989990234375,218665000,,0.0,0.0,Neutral,0.008046835688841014
,1639.8299560546875,1642.199951171875,1628.8199462890625,1629.030029296875,229133700,Malaysia Foreign Exchange Rate Depreciation Does Political - UTAR Institutional Repository,-0.0625,0.1125,Negative,0.009262747255901038
,1629.4100341796875,1636.72998046875,1626.22998046875,1636.72998046875,185399900,,0.0,0.0,Neutral,-0.0063542697439614715
,1615.68994140625,1632.010009765625,1615.68994140625,1630.5899658203125,166695300,,0.0,0.0,Neutral,-0.008420282486074626
,1620.9200439453125,1624.739990234375,1619.2099609375,1619.6199951171875,151420400,,0.0,0.0,Neutral,0.003237070681092691
,1623.9599609375,1625.52001953125,1617.9200439453125,1623.800048828125,154718200,,0.0,0.0,Neutral,0.001875426862381513
,1624.969970703125,1625.6700439453125,1616.9100341796875,1625.6099853515625,201888500,,0.0,0.0,Neutral,0.0006219425293232383
,1627.989990234375,1635.1500244140625,1626.1800537109375,1626.1800537109375,174422500,,0.0,0.0,Neutral,0.0018585079021142814
,1626.18994140625,1631.0400390625,1615.1600341796875,1631.0400390625,323782900,,0.0,0.0,Neutral,-0.0011056878966840822
,1616.72998046875,1628.469970703125,1616.72998046875,1628.469970703125,153698000,,0.0,0.0,Neutral,-0.005817254612532796
,1595.2900390625,1616.780029296875,1595.2900390625,1616.780029296875,164102600,,0.0,0.0,Neutral,-0.013261300071910398
,1602.4000244140625,1602.77001953125,1585.43994140625,1591.6600341796875,124110000,,0.0,0.0,Neutral,0.004456860619364678
,1597.72998046875,1608.050048828125,1594.3299560546875,1607.8599853515625,110480800,,0.0,0.0,Neutral,-0.002914405812631027
